Skew matrix:

norm
0.2_0.2,0.5_0.5,1_1,0.2_0.5,0.5_0.2,0.2_1,1_0.2,0.5_1,1_0.5
16_16,0.996296296296296,1.04,0.884105960264901,0.395631067961165,2.59638554216867,0.169014084507042,5.5972850678733,0.253320683111954,3.95522388059702
30_30,0.9925,1.0239651416122,1.00579150579151,0.404011461318052,2.56776556776557,0.18394950405771,5.28708133971292,0.304824561403509,3.39033457249071
60_60,0.971830985915493,0.901960784313726,0.912765957446809,0.429400386847195,2.504,0.24890350877193,4.09401709401709,0.315994798439532,3.28235294117647
90_90,1.06333333333333,1.0299727520436,0.985981308411215,0.470225872689938,2.16115702479339,0.242355605889015,5.10285714285714,0.320833333333333,3.03389830508475
200_200,1.03754266211604,0.955357142857143,1.09384164222874,0.447058823529412,2.44623655913978,0.241655540720961,4.40372670807453,0.302652106084243,3.24378109452736
30_60,1.52805280528053,1.42896174863388,1.63373493975904,0.521495327102804,2.55595667870036,0.205787781350482,5.525,0.418978102189781,4.35087719298246
60_30,0.769931662870159,0.64484126984127,0.597222222222222,0.378600823045267,1.93798449612403,0.212920837124659,4.79601990049751,0.237424547283702,2.53924914675768
30_90,1.64935064935065,1.9288256227758,2.09356725146199,0.544,2.46071428571429,0.239485981308411,4.38645418326693,0.45398773006135,5.40298507462687
90_30,0.581349206349206,0.603942652329749,0.496580027359781,0.28960396039604,1.71897810218978,0.197907585004359,4.39195979899498,0.238532110091743,2.03666666666667
30_200,2.18382352941176,2.02990033222591,3.04693140794224,0.931129476584022,2.99227799227799,0.301059001512859,5.18867924528302,0.750556792873051,5.3953488372093
200_30,0.472172351885099,0.448598130841121,0.338285714285714,0.315068493150685,1.34343434343434,0.18809318377912,3.91379310344828,0.217973231357553,1.24396782841823
16_30,1.4066985645933,1.31278538812785,1.70813397129187,0.445086705202312,3.14388489208633,0.220601640838651,5.53554502369668,0.315334773218143,4.33333333333333
30_16,0.65669014084507,0.685524126455907,0.609442060085837,0.330386740331492,2.15654952076677,0.15035799522673,4.7719298245614,0.202307009760426,2.31976744186047
16_60,1.80381471389646,1.98538011695906,2.55015197568389,0.584870848708487,3.40823970037453,0.261111111111111,5.64390243902439,0.568147013782542,5.21888412017167
60_16,0.512012012012012,0.467836257309941,0.376638855780691,0.32853982300885,1.72085889570552,0.178060413354531,3.76694915254237,0.204291845493562,2.06060606060606
16_90,2.23052959501558,2.02832861189802,3.22448979591837,0.655172413793103,3.21505376344086,0.252941176470588,5.0080971659919,0.705583756345178,5.30630630630631
90_16,0.439393939393939,0.372750642673522,0.364678899082569,0.354910714285714,1.11219512195122,0.180327868852459,3.81363636363636,0.214723926380368,1.33175355450237
