Skew matrix:

norm
0.2_0.2,0.5_0.5,1_1,0.2_0.5,0.5_0.2,0.2_1,1_0.2,0.5_1,1_0.5
16_16,0.919413919413919,1.01107011070111,1.03947368421053,0.349602724177071,2.6268221574344,0.197206244864421,5.51931330472103,0.274904214559387,3.61188811188811
30_30,0.909706546275395,1.05133928571429,0.978378378378378,0.445906432748538,2.31707317073171,0.190689346463742,4.60655737704918,0.282023681377826,3.28865979381443
60_60,1.02346041055718,1.01373626373626,0.936046511627907,0.418478260869565,2.10071942446043,0.219178082191781,4.58962264150943,0.335038363171355,3.36363636363636
90_90,0.963815789473684,0.868493150684931,1.0296803652968,0.414312617702448,2.13991769547325,0.217687074829932,4.22065727699531,0.340490797546012,3.36744186046512
200_200,0.922077922077922,1.12987012987013,1,0.476297968397291,2.71666666666667,0.223249669749009,4.31034482758621,0.307692307692308,3.42307692307692
30_60,1.42539682539683,1.59402985074627,1.47438752783964,0.521153846153846,2.97530864197531,0.244703389830508,5.02654867256637,0.389261744966443,4.104
60_30,0.68,0.680933852140078,0.591743119266055,0.331484049930652,2.10980392156863,0.220963172804533,4.22374429223744,0.23972602739726,2.54929577464789
30_90,1.73037542662116,1.83606557377049,2.11173184357542,0.657534246575342,2.49825783972125,0.236994219653179,5.10434782608696,0.434782608695652,3.99601593625498
90_30,0.582484725050917,0.593189964157706,0.515850144092219,0.393982808022923,1.62637362637363,0.194566170026293,4.45744680851064,0.223084384093113,2.01557632398754
30_200,1.94019933554817,2.5077519379845,3.09318996415771,0.893899204244032,2.87795275590551,0.271014492753623,5.02304147465438,0.957816377171216,4.91284403669725
200_30,0.506108202443281,0.436908517350158,0.278993435448578,0.352638352638353,1.17365269461078,0.179012345679012,3.55675675675676,0.229461756373938,1.1978021978022
16_30,1.48541114058355,1.39172749391728,1.61160714285714,0.464661654135338,3.06143344709898,0.194805194805195,6.32323232323232,0.36644591611479,4.38910505836576
30_16,0.659468438538206,0.659359190556492,0.530263157894737,0.303592120509849,2.28666666666667,0.19746233148295,4.5589519650655,0.218071242397915,2.48414985590778
16_60,1.92196531791908,2.16374269005848,2.66987179487179,0.669811320754717,3.37262357414449,0.245302713987474,5.89954337899543,0.583333333333333,5.48471615720524
60_16,0.514285714285714,0.509009009009009,0.364148816234498,0.291891891891892,1.56676557863501,0.179856115107914,3.92857142857143,0.193056731583404,1.59798994974874
16_90,2.11384615384615,2.70462633451957,3.31617647058824,0.720264317180617,3.113074204947,0.267878787878788,4.95669291338583,0.755555555555556,4.57539682539683
90_16,0.432506887052342,0.437067773167358,0.316402116402116,0.285867237687366,1.28285714285714,0.208298755186722,4.08571428571429,0.235497835497836,1.22637362637363
16_200,2.45510835913313,2.62820512820513,3.77659574468085,1.40949554896142,3.71042471042471,0.320359281437126,5.84375,1.22695035460993,5.43720930232558
200_16,0.361006289308176,0.413245033112583,0.234664070107108,0.332251082251082,0.860869565217391,0.168006430868167,2.76470588235294,0.181673306772908,0.817248459958932

basic
0.2_0.2,0.5_0.5,1_1,0.2_0.5,0.5_0.2,0.2_1,1_0.2,0.5_1,1_0.5
16_16,0.88758389261745,1.00662251655629,1.02578268876611,0.470124013528749,2.07045454545455,0.244988864142539,4.74237288135593,0.293805309734513,3.5251572327044
30_30,0.922394678492239,1.08571428571429,0.962774957698816,0.48936170212766,1.92307692307692,0.224152191894127,4.1063122923588,0.328252032520325,3
60_60,1.0353982300885,0.991913746630728,0.903284671532847,0.433453237410072,2.1013986013986,0.241480038948393,4.18145161290323,0.376225490196078,3.14285714285714
90_90,0.993220338983051,0.871866295264624,0.991360691144708,0.408088235294118,2.27426160337553,0.212025316455696,4.06276150627615,0.345481049562682,3.33913043478261
200_200,0.906666666666667,1.18055555555556,1.03867403314917,0.449664429530201,2.80225988700565,0.205256570713392,4.6094674556213,0.28525641025641,3.61797752808989
30_60,1.41324921135647,1.448,1.43004115226337,0.496296296296296,2.52961672473868,0.259405940594059,4.23809523809524,0.4,3.45625
60_30,0.734177215189873,0.769980506822612,0.601694915254237,0.392857142857143,1.98154981549816,0.265151515151515,3.8515625,0.303751143641354,2.45253164556962
30_90,1.59876543209877,1.6217008797654,1.95812807881773,0.61283185840708,2.14411764705882,0.230769230769231,4.34013605442177,0.397711015736767,3.32098765432099
90_30,0.642411642411642,0.660682226211849,0.562849162011173,0.429577464788732,1.7037037037037,0.253778838504375,4.61734693877551,0.278079710144928,2.07294832826748
30_200,1.78233438485804,2.15946843853821,2.71471471471471,0.81453634085213,2.37380191693291,0.249318801089918,4.11864406779661,0.839366515837104,3.90759075907591
200_30,0.578853046594982,0.485804416403785,0.339876033057851,0.40506329113924,1.2375,0.247135842880524,4.10344827586207,0.257562662057044,1.35714285714286
16_30,1.31990521327014,1.24375,1.69181034482759,0.532751091703057,2.24685138539043,0.229578675838349,5.03308823529412,0.380122950819672,3.6377245508982
30_16,0.784013605442177,0.752808988764045,0.544430538172716,0.43035107587769,1.99431818181818,0.227601156069364,3.95501730103806,0.240291262135922,2.34663341645885
16_60,1.55339805825243,1.65046296296296,2.6231884057971,0.618117229129662,2.16707616707617,0.255703422053232,5.08303249097473,0.560773480662983,4.561872909699
