Skew matrix:

norm
0.2_0.2,0.5_0.5,1_1,0.2_0.5,0.5_0.2,0.2_1,1_0.2,0.5_1,1_0.5
16_60,11.2857142857143,8.93269230769231,16.2340425531915,1.09872611464968,13.9204545454545,0.459958932238193,177.833333333333,1.3,88.75
60_16,0.116939890710383,0.147688838782413,0.0592105263157895,0.070048309178744,1.05660377358491,0.00479846449136276,2.31730769230769,0.0144927536231884,0.786842105263158
16_90,17.953125,11.685393258427,30.1724137931034,2.24242424242424,15.3012048192771,0.553475935828877,131.25,2.33689839572193,171.5
90_16,0.0583409298085688,0.0942828485456369,0.0320733104238259,0.0633962264150943,0.486997635933806,0.00375234521575985,1.59274193548387,0.0101317122593718,0.471111111111111
16_200,27.4285714285714,16.8055555555556,75.7692307692308,5.4672131147541,15.0795454545455,1.23577235772358,132.25,5.59166666666667,147.285714285714
200_16,0.0416036308623298,0.0526315789473684,0.0150862068965517,0.0605143721633888,0.175695461200586,0.00469483568075117,0.76510067114094,0.00755429650613787,0.182572614107884

bca
0.2_0.2,0.5_0.5,1_1,0.2_0.5,0.5_0.2,0.2_1,1_0.2,0.5_1,1_0.5
16_16,1.01838235294118,1.00359712230216,1.04635761589404,0.470588235294118,2.08900523560209,0.115894039735099,7.21590909090909,0.203081232492997,4.90849673202614
30_30,0.987234042553191,1.04595185995624,1.07494646680942,0.704,1.69620253164557,0.564814814814815,1.58076923076923,0.668803418803419,1.93840579710145
60_60,1.09497206703911,0.950391644908616,0.992405063291139,0.861702127659574,1.37541528239203,0.87375415282392,1.13486842105263,0.879888268156425,1.05899705014749
90_90,0.973214285714286,0.955223880597015,0.953216374269006,0.816816816816817,1.03448275862069,0.98943661971831,0.996621621621622,0.80952380952381,1.10839160839161
200_200,0.866666666666667,0.929292929292929,0.911475409836066,1,0.93006993006993,1.21739130434783,1.06593406593407,0.99644128113879,0.910394265232975
30_60,2.08450704225352,2.05633802816901,1.81008902077151,1.03384615384615,1.79933110367893,0.841359773371105,2.30731707317073,0.954545454545455,2.15767634854772
60_30,0.463576158940397,0.497400346620451,0.582846003898636,0.558558558558559,1.01396648044693,0.517006802721088,1.08609271523179,0.427549194991055,0.997150997150997
30_90,2.54166666666667,2.45454545454545,1.99303135888502,1.20771513353116,2.09655172413793,0.881789137380192,2.26984126984127,1.06230529595016,2.18032786885246
90_30,0.443868739205527,0.460674157303371,0.415540540540541,0.440983606557377,0.763779527559055,0.476394849785408,1.05190311418685,0.37696335078534,0.801152737752161
30_200,2.89177489177489,2.80888888888889,2.60176991150442,1.52208835341365,2.31868131868132,1.07924528301887,2.71204188481675,1.58050847457627,3.43455497382199
200_30,0.274844720496894,0.372322899505766,0.359060402684564,0.343065693430657,0.594847775175644,0.390688259109312,0.934931506849315,0.32013769363167,0.692111959287532
16_30,1.9196675900277,2.13832853025937,3.00438596491228,0.827309236947791,2.6497005988024,0.538461538461538,12,0.842465753424658,8.24489795918367
30_16,0.472857142857143,0.504098360655738,0.39647577092511,0.365384615384615,1.19098143236074,0.11094674556213,1.61797752808989,0.110709987966306,1.26289926289926
16_60,3.7198275862069,3.50592885375494,5.90076335877863,1.42857142857143,3.00974025974026,0.792929292929293,11.8363636363636,1.47333333333333,10.9259259259259
60_16,0.293978748524203,0.307784431137725,0.178893178893179,0.340788072417465,0.79954954954955,0.0796875,1.14848484848485,0.0992647058823529,0.743589743589744
16_90,4.45412844036697,4.11162790697674,8.5360824742268,1.81180811808118,3.56870229007634,0.87037037037037,10.1176470588235,1.89300411522634,14.7678571428571
90_16,0.225945945945946,0.241258741258741,0.133414932680539,0.267144319344933,0.613305613305613,0.07202216066482,1.03757225433526,0.0945273631840796,0.599137931034483
16_200,4.52036199095023,5.13513513513514,10.5641025641026,2.268,3.98367346938775,1.11301369863014,14.5294117647059,2.53097345132743,14.8928571428571
200_16,0.200595829195631,0.202866593164278,0.101282051282051,0.233684210526316,0.420393559928444,0.0829986613119143,0.91025641025641,0.0699052132701422,0.389885807504078

student
