Skew matrix:

norm
0.2_0.2,0.5_0.5,1_1,0.2_0.5,0.5_0.2,0.2_1,1_0.2,0.5_1,1_0.5
16_16,0.944732297063903,0.955613577023499,1.0656660412758,0.25089605734767,3.65963060686016,0.0786039453717754,12.0636042402827,0.116740088105727,7.61516853932584
30_30,1.00721153846154,1.0625,1.02651515151515,0.234177215189873,4.36298932384342,0.0900413617562838,10.6297577854671,0.143846780766096,7.35977337110482
60_60,1.04312668463612,0.947841726618705,0.970117395944504,0.177015755329008,4.7906976744186,0.0908756438557763,10.4924242424242,0.13,8.86872586872587
90_90,0.96594427244582,1.00433839479393,1.03337453646477,0.162487462387161,5.27322404371585,0.0883168316831683,14.0824175824176,0.103760114231318,9.78604651162791
200_200,0.901273885350318,1.06936416184971,0.99835255354201,0.131127450980392,7.00917431192661,0.0637488106565176,14.7862068965517,0.0840152755046372,12.3541666666667
30_60,1.60119047619048,1.52,1.73940149625935,0.229338842975207,4.94117647058824,0.0795706883789785,10.4459459459459,0.161866931479643,9.4222972972973
60_30,0.598499061913696,0.519159456118665,0.554388597149287,0.191653786707883,4.34080717488789,0.0855855855855856,10.7411764705882,0.115411931818182,5.87683284457478
30_90,1.61094224924012,2.216,2.55032467532468,0.284313725490196,4.82592592592593,0.0761789600967352,10.6608996539792,0.172615564657695,8.92948717948718
90_30,0.604206500956023,0.531784841075795,0.414819944598338,0.1898355754858,3.39516129032258,0.0927173564324671,10.9777777777778,0.105631339629241,5.23219814241486
30_200,2.23287671232877,2.8,4.09395973154362,0.477313974591652,5.15,0.0593395252837977,11.0216606498195,0.241201716738197,8.87349397590361
200_30,0.410459587955626,0.352306182531894,0.244204851752022,0.188200149365198,2.06474820143885,0.0861470495424424,14.4074074074074,0.0945112049366677,3.84472049689441
16_30,1.44851258581236,1.66725352112676,1.83870967741935,0.259515570934256,4.05084745762712,0.0948667966211826,13.4859437751004,0.157589285714286,9.57966101694915
